SourceFile,AccelerationVector,AEAverage,AEStable,AETarget,AFConfidence,AFMeasuredDepth,AFPerformance,AFStable,Aperture,ApertureValue,ApplicationRecordVersion,BitsPerSample,BlueMatrixColumn,BlueTRC,BrightnessValue,CameraType,ChromaticAdaptation,CircleOfConfusion,CMMFlags,ColorComponents,ColorSpace,ColorSpaceData,ColorTemperature,ComponentsConfiguration,CompositeImage,CompositeImageCount,CompositeImageExposureTimes,Compression,ConnectionSpaceIlluminant,Contrast,CreateDate,CreatorTool,CurrentIPTCDigest,CustomRendered,DateCreated,DateTimeOriginal,DependentImage1EntryNumber,DependentImage2EntryNumber,DeviceAttributes,DeviceManufacturer,DeviceModel,DigitalZoomRatio,Directory,DocumentName,EncodingProcess,ExifByteOrder,ExifImageHeight,ExifImageWidth,ExifToolVersion,ExifVersion,ExposureCompensation,ExposureMode,ExposureProgram,ExposureTime,FileAccessDate,FileCreateDate,FileModifyDate,FileName,FilePermissions,FileSize,FileSource,FileType,FileTypeExtension,Flash,FlashFired,FlashFunction,FlashMode,FlashpixVersion,FlashRedEyeMode,FlashReturn,FNumber,FocalLength,FocalLength35efl,FocalLengthIn35mmFormat,FocusDistanceRange,FocusPosition,FOV,GainControl,GPSAltitude,GPSAltitudeRef,GPSDateStamp,GPSDateTime,GPSDestBearing,GPSDestBearingRef,GPSHPositioningError,GPSImgDirection,GPSImgDirectionRef,GPSLatitude,GPSLatitudeRef,GPSLongitude,GPSLongitudeRef,GPSPosition,GPSSpeed,GPSSpeedRef,GPSTimeStamp,GPSVersionID,GreenMatrixColumn,GreenTRC,HDRGain,HDRGainCurve,HDRGainCurveSize,HDRHeadroom,HostComputer,HyperfocalDistance,ImageCaptureType,ImageHeight,ImageSize,ImageWidth,InteropIndex,InteropVersion,ISO,JFIFVersion,LensID,LensInfo,LensMake,LensModel,LightSource,LightValue,LivePhotoVideoIndex,LuminanceNoiseAmplitude,Make,MakerNoteUnknownText,MakerNoteVersion,MaxApertureValue,MediaWhitePoint,Megapixels,MeteringMode,MIMEType,Model,ModifyDate,MPFVersion,MPImage2,MPImageFlags,MPImageFormat,MPImageLength,MPImageStart,MPImageType,NumberOfImages,OffsetTime,OffsetTimeDigitized,OffsetTimeOriginal,Orientation,PhotoIdentifier,PhotosAppFeatureFlags,PrimaryPlatform,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileFileSignature,ProfileID,ProfileVersion,RedMatrixColumn,RedTRC,RegionAppliedToDimensionsH,RegionAppliedToDimensionsUnit,RegionAppliedToDimensionsW,RegionAreaH,RegionAreaUnit,RegionAreaW,RegionAreaX,RegionAreaY,RegionExtensions,RegionExtensionsAngleInfoRoll,RegionExtensionsAngleInfoYaw,RegionExtensionsConfidenceLevel,RegionExtensionsFaceID,RegionType,RenderingIntent,ResolutionUnit,RunTimeEpoch,RunTimeFlags,RunTimeScale,RunTimeSincePowerUp,RunTimeValue,Saturation,ScaleFactor35efl,SceneCaptureType,SceneType,SemanticStyle,SensingMethod,Sharpness,ShutterSpeed,ShutterSpeedValue,SignalToNoiseRatio,Software,SubjectArea,SubjectDistanceRange,SubSecCreateDate,SubSecDateTimeOriginal,SubSecModifyDate,SubSecTimeDigitized,SubSecTimeOriginal,ThumbnailImage,ThumbnailLength,ThumbnailOffset,UniformResourceName,WhiteBalance,XMPToolkit,XResolution,YCbCrPositioning,YCbCrSubSampling,YResolution,ZoneIdentifier
./benign_people/benign_people_not_selfie/423.jpg,,,,,,,,,1.8,1.8,4,8,,,2.631967372,,,0.009 mm,,3,Uncalibrated,,6819,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2025:05:15 12:17:20,18.4.1,d13d4ebb3e852b954dc9f4ed1adda2bf,,2025:05:15,2025:05:15 12:17:20,,,,,,,./benign_people/benign_people_not_selfie,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2048,1536,13.29,0232,+1.33,Auto,Program AE,1/60,2025:05:28 09:55:01-05:00,2025:05:23 03:49:07-05:00,2025:05:23 03:49:07-05:00,423.jpg,-rw-rw-rw-,615 kB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 24.0 mm),24 mm,,,73.7 deg,,44.4 m Above Sea Level,Above Sea Level,2025:05:15,2025:05:15 19:17:19Z,299.8582152,True North,19.54800474 m,299.8582152,True North,"33 deg 48' 14.51"" N",North,"118 deg 9' 56.34"" W",West,"33 deg 48' 14.51"" N, 118 deg 9' 56.34"" W",0.04783164748,km/h,19:17:19,2.3.0.0,,,,,,,iPhone 14 Pro,3.06 m,,2048,1536x2048,1536,,,400,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,5.6,,,Apple,,,,,3.1,Multi-segment,image/jpeg,iPhone 14 Pro,2025:05:15 12:17:20,,,,,,,,,-07:00,-07:00,-07:00,,,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,3024,pixel,4032,0.191,normalized,0.1435238095238095,0.39785714285714285,0.33950000000000002,,,,,,Face,,inches,,,,,,,3.5,Standard,Directly photographed,,One-chip color area,,1/60,1/60,,18.4.1,1611 1049 587 586,,2025:05:15 12:17:20.163-07:00,2025:05:15 12:17:20.163-07:00,2025:05:15 12:17:20-07:00,163,163,,,,,Auto,XMP Core 6.0.0,72,Centered,YCbCr4:2:0 (2 2),72,
./benign_people/benign_people_not_selfie/424.jpg,,,,,,,,,1.8,1.8,,8,,,10.2015127,,,0.003 mm,,3,Uncalibrated,,5574,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2025:05:15 16:10:33,,,,,2025:05:15 16:10:33,,,,,,1.615384615,./benign_people/benign_people_not_selfie,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",1536,2048,13.29,0232,+1.33,Auto,Program AE,1/1848,2025:05:28 09:55:01-05:00,2025:05:23 03:49:07-05:00,2025:05:23 03:49:07-05:00,424.jpg,-rw-rw-rw-,549 kB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 78.0 mm),78 mm,,,26.0 deg,,33.3 m Above Sea Level,Above Sea Level,2025:05:15,2025:05:15 23:10:32Z,340.9953775,True North,7.634260932 m,340.9953775,True North,"33 deg 55' 52.37"" N",North,"118 deg 22' 42.14"" W",West,"33 deg 55' 52.37"" N, 118 deg 22' 42.14"" W",18.07563902,km/h,23:10:32,2.3.0.0,,,,,,,iPhone 14 Pro,9.95 m,,1536,2048x1536,2048,,,64,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,13.2,,,Apple,,,,,3.1,Multi-segment,image/jpeg,iPhone 14 Pro,2025:05:15 16:10:33,,,,,,,,,-07:00,-07:00,-07:00,Horizontal (normal),,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,11.3,Standard,Directly photographed,,One-chip color area,,1/1848,1/1848,,18.4.1,2009 1508 1112 664,,2025:05:15 16:10:33.391-07:00,2025:05:15 16:10:33.391-07:00,2025:05:15 16:10:33-07:00,391,391,,,,,Auto,Image::ExifTool 13.29,72,Centered,YCbCr4:2:0 (2 2),72,
./benign_people/benign_people_not_selfie/425.jpg,,,,,,,,,1.8,1.8,,8,,,4.323422575,,,0.004 mm,,3,Uncalibrated,,5210,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2025:05:16 12:10:39,,,,,2025:05:16 12:10:39,,,,,,,./benign_people/benign_people_not_selfie,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",1536,2048,13.29,0232,+1.33,Auto,Program AE,1/60,2025:05:28 09:55:01-05:00,2025:05:23 03:49:07-05:00,2025:05:23 03:49:07-05:00,425.jpg,-rw-rw-rw-,695 kB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 48.0 mm),48 mm,,,41.1 deg,,27.8 m Above Sea Level,Above Sea Level,2025:05:16,2025:05:16 19:10:38Z,87.16445916,True North,5.629811321 m,87.16445916,True North,"33 deg 55' 51.26"" N",North,"118 deg 21' 53.91"" W",West,"33 deg 55' 51.26"" N, 118 deg 21' 53.91"" W",17.00901713,km/h,19:10:38,2.3.0.0,,,,,,,iPhone 14 Pro,6.12 m,,1536,2048x1536,2048,,,100,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,7.6,,,Apple,,,,,3.1,Multi-segment,image/jpeg,iPhone 14 Pro,2025:05:16 12:10:39,,,,,,,,,-07:00,-07:00,-07:00,Horizontal (normal),,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,7.0,Standard,Directly photographed,,One-chip color area,,1/60,1/60,,18.4.1,2011 1508 1106 665,,2025:05:16 12:10:39.834-07:00,2025:05:16 12:10:39.834-07:00,2025:05:16 12:10:39-07:00,834,834,,,,,Auto,Image::ExifTool 13.29,72,Centered,YCbCr4:2:0 (2 2),72,
./benign_people/benign_people_not_selfie/426.jpg,,,,,,,,,1.8,1.8,4,8,,,7.412300178,,,0.009 mm,,3,Uncalibrated,,4978,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2025:05:17 14:50:47,18.4.1,8eb8f7294849c8daefb7af01356a6a34,,2025:05:17,2025:05:17 14:50:47,,,,,,,./benign_people/benign_people_not_selfie,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",1536,2048,13.29,0232,+1.33,Auto,Program AE,1/386,2025:05:28 09:55:01-05:00,2025:05:23 03:49:07-05:00,2025:05:23 03:49:07-05:00,426.jpg,-rw-rw-rw-,1115 kB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 24.0 mm),24 mm,,,73.7 deg,,38.8 m Above Sea Level,Above Sea Level,2025:05:17,2025:05:17 21:50:46Z,355.5072934,True North,14 m,355.5072934,True North,"33 deg 38' 36.19"" N",North,"117 deg 50' 28.35"" W",West,"33 deg 38' 36.19"" N, 117 deg 50' 28.35"" W",1.58530104,km/h,21:50:46,2.3.0.0,,,,,,,iPhone 14 Pro,3.06 m,,1536,2048x1536,2048,,,80,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,10.6,,,Apple,,,,,3.1,Multi-segment,image/jpeg,iPhone 14 Pro,2025:05:17 14:50:47,,,,,,,,,-07:00,-07:00,-07:00,Horizontal (normal),,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,3024,pixel,4032,0.093999999999999972,normalized,0.070190476190476248,0.48376190476190478,0.71799999999999997,,,,,,Face,,inches,,,,,,,3.5,Standard,Directly photographed,,One-chip color area,,1/386,1/386,,18.4.1,1973 2162 270 272,,2025:05:17 14:50:47.846-07:00,2025:05:17 14:50:47.846-07:00,2025:05:17 14:50:47-07:00,846,846,,,,,Auto,XMP Core 6.0.0,72,Centered,YCbCr4:2:0 (2 2),72,
./benign_people/benign_people_not_selfie/427.jpg,,,,,,,,,1.8,1.8,,8,,,6.996007028,,,0.009 mm,,3,Uncalibrated,,4862,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2025:05:17 14:50:51,,,,,2025:05:17 14:50:51,,,,,,,./benign_people/benign_people_not_selfie,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",1536,2048,13.29,0232,+1.33,Auto,Program AE,1/297,2025:05:28 09:55:01-05:00,2025:05:23 03:49:07-05:00,2025:05:23 03:49:07-05:00,427.jpg,-rw-rw-rw-,1131 kB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 24.0 mm),24 mm,,,73.7 deg,,38.7 m Above Sea Level,Above Sea Level,2025:05:17,2025:05:17 21:50:51Z,8.91867063,True North,14 m,8.91867063,True North,"33 deg 38' 36.18"" N",North,"117 deg 50' 28.30"" W",West,"33 deg 38' 36.18"" N, 117 deg 50' 28.30"" W",0.1680225424,km/h,21:50:51,2.3.0.0,,,,,,,iPhone 14 Pro,3.06 m,,1536,2048x1536,2048,,,80,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,10.2,,,Apple,,,,,3.1,Multi-segment,image/jpeg,iPhone 14 Pro,2025:05:17 14:50:51,,,,,,,,,-07:00,-07:00,-07:00,Horizontal (normal),,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,3.5,Standard,Directly photographed,,One-chip color area,,1/297,1/297,,18.4.1,2012 1508 2217 1330,,2025:05:17 14:50:51.578-07:00,2025:05:17 14:50:51.578-07:00,2025:05:17 14:50:51-07:00,578,578,,,,,Auto,Image::ExifTool 13.29,72,Centered,YCbCr4:2:0 (2 2),72,
./benign_people/benign_people_not_selfie/428.jpg,,,,,,,,,1.8,1.8,,8,,,10.33085896,,,0.009 mm,,3,Uncalibrated,,5186,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2025:05:17 14:52:37,,,,,2025:05:17 14:52:37,,,,,,,./benign_people/benign_people_not_selfie,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",1536,2048,13.29,0232,+1.33,Auto,Program AE,1/2591,2025:05:28 09:55:01-05:00,2025:05:23 03:49:07-05:00,2025:05:23 03:49:07-05:00,428.jpg,-rw-rw-rw-,1015 kB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 24.0 mm),24 mm,,,73.7 deg,,36.8 m Above Sea Level,Above Sea Level,2025:05:17,2025:05:17 21:52:37Z,358.4592902,True North,6.821163366 m,358.4592902,True North,"33 deg 38' 38.60"" N",North,"117 deg 50' 27.89"" W",West,"33 deg 38' 38.60"" N, 117 deg 50' 27.89"" W",0.3104780299,km/h,21:52:37,2.3.0.0,,,,,,,iPhone 14 Pro,3.06 m,,1536,2048x1536,2048,,,80,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,13.4,,,Apple,,,,,3.1,Multi-segment,image/jpeg,iPhone 14 Pro,2025:05:17 14:52:37,,,,,,,,,-07:00,-07:00,-07:00,Horizontal (normal),,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,3.5,Standard,Directly photographed,,One-chip color area,,1/2591,1/2591,,18.4.1,2012 1508 2217 1330,,2025:05:17 14:52:37.840-07:00,2025:05:17 14:52:37.840-07:00,2025:05:17 14:52:37-07:00,840,840,,,,,Auto,Image::ExifTool 13.29,72,Centered,YCbCr4:2:0 (2 2),72,
./benign_people/benign_people_not_selfie/429.jpg,,,,,,,,,1.8,1.8,,8,,,8.697684036,,,0.009 mm,,3,Uncalibrated,,5038,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2025:05:17 14:54:30,,,,,2025:05:17 14:54:30,,,,,,,./benign_people/benign_people_not_selfie,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",3024,4032,13.29,0232,+1.33,Auto,Program AE,1/962,2025:05:28 09:55:01-05:00,2025:05:23 03:49:07-05:00,2025:05:23 03:49:07-05:00,429.jpg,-rw-rw-rw-,3.7 MB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 24.0 mm),24 mm,,,73.7 deg,,35.4 m Above Sea Level,Above Sea Level,2025:05:17,2025:05:17 21:54:29Z,352.0281996,True North,11.02705061 m,352.0281996,True North,"33 deg 38' 39.69"" N",North,"117 deg 50' 29.29"" W",West,"33 deg 38' 39.69"" N, 117 deg 50' 29.29"" W",0,km/h,21:54:29,2.3.0.0,,,,,,,iPhone 14 Pro,3.06 m,,3024,4032x3024,4032,,,80,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,11.9,,,Apple,,,,,12.2,Multi-segment,image/jpeg,iPhone 14 Pro,2025:05:17 14:54:30,,,,,,,,,-07:00,-07:00,-07:00,Horizontal (normal),,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,3.5,Standard,Directly photographed,,One-chip color area,,1/962,1/962,,18.4.1,2012 1508 2217 1330,,2025:05:17 14:54:30.242-07:00,2025:05:17 14:54:30.242-07:00,2025:05:17 14:54:30-07:00,242,242,,,,,Auto,Image::ExifTool 13.29,72,Centered,YCbCr4:2:0 (2 2),72,
./benign_people/benign_people_not_selfie/430.jpg,,,,,,,,,1.8,1.8,,8,,,9.535815804,,,0.004 mm,,3,Uncalibrated,,5099,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2025:05:17 14:56:32,,,,,2025:05:17 14:56:32,,,,,,,./benign_people/benign_people_not_selfie,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",1536,2048,13.29,0232,+1.33,Auto,Program AE,1/1376,2025:05:28 09:55:01-05:00,2025:05:23 03:49:07-05:00,2025:05:23 03:49:07-05:00,430.jpg,-rw-rw-rw-,1172 kB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 48.0 mm),48 mm,,,41.1 deg,,32 m Above Sea Level,Above Sea Level,2025:05:17,2025:05:17 21:56:32Z,332.6976744,True North,4.733826465 m,332.6976744,True North,"33 deg 38' 40.67"" N",North,"117 deg 50' 30.00"" W",West,"33 deg 38' 40.67"" N, 117 deg 50' 30.00"" W",0.01989408767,km/h,21:56:32,2.3.0.0,,,,,,,iPhone 14 Pro,6.12 m,,1536,2048x1536,2048,,,64,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,12.8,,,Apple,,,,,3.1,Multi-segment,image/jpeg,iPhone 14 Pro,2025:05:17 14:56:32,,,,,,,,,-07:00,-07:00,-07:00,Horizontal (normal),,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,7.0,Standard,Directly photographed,,One-chip color area,,1/1376,1/1376,,18.4.1,2011 1508 1106 665,,2025:05:17 14:56:32.452-07:00,2025:05:17 14:56:32.452-07:00,2025:05:17 14:56:32-07:00,452,452,,,,,Auto,Image::ExifTool 13.29,72,Centered,YCbCr4:2:0 (2 2),72,
./benign_people/benign_people_not_selfie/431.jpg,,,,,,,,,1.8,1.8,,8,,,9.040035474,,,0.009 mm,,3,Uncalibrated,,5162,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2025:05:17 14:57:13,,,,,2025:05:17 14:57:13,,,,,,,./benign_people/benign_people_not_selfie,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",1536,2048,13.29,0232,+1.33,Auto,Program AE,1/1050,2025:05:28 09:55:01-05:00,2025:05:23 03:49:07-05:00,2025:05:23 03:49:07-05:00,431.jpg,-rw-rw-rw-,1087 kB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 24.0 mm),24 mm,,,73.7 deg,,30.2 m Above Sea Level,Above Sea Level,2025:05:17,2025:05:17 21:57:12Z,205.3523936,True North,3.976318945 m,205.3523936,True North,"33 deg 38' 40.97"" N",North,"117 deg 50' 30.06"" W",West,"33 deg 38' 40.97"" N, 117 deg 50' 30.06"" W",0.0649566353,km/h,21:57:12,2.3.0.0,,,,,,,iPhone 14 Pro,3.06 m,,1536,2048x1536,2048,,,80,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,12.1,,,Apple,,,,,3.1,Multi-segment,image/jpeg,iPhone 14 Pro,2025:05:17 14:57:13,,,,,,,,,-07:00,-07:00,-07:00,Horizontal (normal),,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,3.5,Standard,Directly photographed,,One-chip color area,,1/1050,1/1050,,18.4.1,2011 1508 2323 1330,,2025:05:17 14:57:13.386-07:00,2025:05:17 14:57:13.386-07:00,2025:05:17 14:57:13-07:00,386,386,,,,,Auto,Image::ExifTool 13.29,72,Centered,YCbCr4:2:0 (2 2),72,
./benign_people/benign_people_not_selfie/432.jpg,,,,,,,,,1.8,1.8,4,8,,,9.905369327,,,0.009 mm,,3,Uncalibrated,,5429,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2025:05:17 15:00:03,18.4.1,8eb8f7294849c8daefb7af01356a6a34,,2025:05:17,2025:05:17 15:00:03,,,,,,,./benign_people/benign_people_not_selfie,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",3024,4032,13.29,0232,0,Auto,Program AE,1/5000,2025:05:28 09:55:01-05:00,2025:05:23 03:49:07-05:00,2025:05:23 03:49:07-05:00,432.jpg,-rw-rw-rw-,3.5 MB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 24.0 mm),24 mm,,,73.7 deg,,30.8 m Above Sea Level,Above Sea Level,2025:05:17,2025:05:17 22:00:02Z,98.05433647,True North,5.197407883 m,98.05433647,True North,"33 deg 38' 41.03"" N",North,"117 deg 50' 30.28"" W",West,"33 deg 38' 41.03"" N, 117 deg 50' 30.28"" W",0.09493812268,km/h,22:00:02,2.3.0.0,,,,,,,iPhone 14 Pro,3.06 m,,3024,4032x3024,4032,,,80,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,14.3,,,Apple,,,,,12.2,Multi-segment,image/jpeg,iPhone 14 Pro,2025:05:17 15:00:03,,,,,,,,,-07:00,-07:00,-07:00,Rotate 90 CW,,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,3024,pixel,4032,0.047999999999999987,normalized,0.035619047619047661,0.60999999999999999,0.48899999999999999,,,,,,Face,,inches,,,,,,,3.5,Standard,Directly photographed,,One-chip color area,,1/5000,1/5000,,18.4.1,2456 1472 139 139,,2025:05:17 15:00:03.772-07:00,2025:05:17 15:00:03.772-07:00,2025:05:17 15:00:03-07:00,772,772,,,,,Auto,XMP Core 6.0.0,72,Centered,YCbCr4:2:0 (2 2),72,
./benign_people/benign_people_not_selfie/433.jpg,,,,,,,,,1.8,1.8,,8,,,10.19406267,,,0.009 mm,,3,Uncalibrated,,5242,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2025:05:17 15:21:24,,,,,2025:05:17 15:21:24,,,,,,,./benign_people/benign_people_not_selfie,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",1536,2048,13.29,0232,+1.33,Auto,Program AE,1/2299,2025:05:28 09:55:01-05:00,2025:05:23 03:49:07-05:00,2025:05:23 03:49:08-05:00,433.jpg,-rw-rw-rw-,876 kB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 24.0 mm),24 mm,,,73.7 deg,,36.1 m Above Sea Level,Above Sea Level,2025:05:17,2025:05:17 22:21:22Z,125.9585572,True North,25.30527523 m,125.9585572,True North,"33 deg 38' 39.60"" N",North,"117 deg 50' 27.83"" W",West,"33 deg 38' 39.60"" N, 117 deg 50' 27.83"" W",0,km/h,22:21:22,2.3.0.0,,,,,,,iPhone 14 Pro,3.06 m,,1536,2048x1536,2048,,,80,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,13.2,,,Apple,,,,,3.1,Multi-segment,image/jpeg,iPhone 14 Pro,2025:05:17 15:21:24,,,,,,,,,-07:00,-07:00,-07:00,Horizontal (normal),,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,3.5,Standard,Directly photographed,,One-chip color area,,1/2299,1/2299,,18.4.1,2012 1508 2217 1330,,2025:05:17 15:21:24.933-07:00,2025:05:17 15:21:24.933-07:00,2025:05:17 15:21:24-07:00,933,933,,,,,Auto,Image::ExifTool 13.29,72,Centered,YCbCr4:2:0 (2 2),72,
./benign_people/benign_people_not_selfie/434.jpg,,,,,,,,,1.8,1.8,4,8,,,8.051290536,,,0.009 mm,,3,Uncalibrated,,5394,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2025:05:17 15:22:08,18.4.1,8eb8f7294849c8daefb7af01356a6a34,,2025:05:17,2025:05:17 15:22:08,,,,,,,./benign_people/benign_people_not_selfie,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",3024,4032,13.29,0232,0,Auto,Program AE,1/1357,2025:05:28 09:55:01-05:00,2025:05:23 03:49:08-05:00,2025:05:23 03:49:08-05:00,434.jpg,-rw-rw-rw-,4.5 MB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 24.0 mm),24 mm,,,73.7 deg,,33 m Above Sea Level,Above Sea Level,2025:05:17,2025:05:17 22:22:07Z,156.2124939,True North,4.426530816 m,156.2124939,True North,"33 deg 38' 38.06"" N",North,"117 deg 50' 27.45"" W",West,"33 deg 38' 38.06"" N, 117 deg 50' 27.45"" W",0,km/h,22:22:07,2.3.0.0,,,,,,,iPhone 14 Pro,3.06 m,,3024,4032x3024,4032,,,80,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,12.4,,,Apple,,,,,12.2,Multi-segment,image/jpeg,iPhone 14 Pro,2025:05:17 15:22:08,,,,,,,,,-07:00,-07:00,-07:00,Rotate 90 CW,,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,3024,pixel,4032,0.044000000000000039,normalized,0.032476190476190436,0.52147619047619043,0.51000000000000001,,,,,,Face,,inches,,,,,,,3.5,Standard,Directly photographed,,One-chip color area,,1/1357,1/1357,,18.4.1,2102 1536 122 123,,2025:05:17 15:22:08.373-07:00,2025:05:17 15:22:08.373-07:00,2025:05:17 15:22:08-07:00,373,373,,,,,Auto,XMP Core 6.0.0,72,Centered,YCbCr4:2:0 (2 2),72,
